1.63386e-19,3.58485e-20,0.000116,0.000033,6.900840001,0.00021200000000000003,0.000033,2.67226,473.4999892,0.5,292.64,102324.9343,"Rob+Ryan"
1.71821e-19,3.24137e-20,0.000116,0.000033,3.637097143,0.00021200000000000003,0.000033,5.803954286,473.4999892,0.5,292.64,102324.9343,"Rob+Ryan"
1.30619e-19,2.96779e-20,0.000116,0.000033,9.391359997,0.00021200000000000003,0.000033,2.614666667,473.4999892,0.5,292.64,102324.9343,"Rob+Ryan"
8.75414e-20,2.22358e-20,0.000116,0.000033,28.57776002,0.00021200000000000003,0.000033,1.53064,507.0000034,0.5,292.66,102324.9343,"Rob+Ryan"
1.66796e-19,3.03051e-20,0.000116,0.000033,3.18884,0.00021200000000000003,0.000033,7.21012,507.0000034,0.5,292.66,102324.9343,"Rob+Ryan"
1.76956e-19,3.14367e-20,0.000116,0.000033,2.89768,0.00021200000000000003,0.000033,8.17472,507.0000034,0.5,292.66,102324.9343,"Rob+Ryan"
1.13457e-19,2.33341e-20,0.000116,0.000033,5.816240001,0.00021200000000000003,0.000033,4.78166,507.0000034,0.5,292.66,102324.9343,"Rob+Ryan"
2.15846e-19,3.96534e-20,0.000116,0.000033,2.87448,0.00021200000000000003,0.000033,5.33604,507.0000034,0.5,292.66,102324.9343,"Rob+Ryan"
8.64026e-20,1.65527e-20,0.000116,0.000033,5.2258,0.00021200000000000003,0.000033,8.967599999,507.0000034,0.5,292.66,102324.9343,"Rob+Ryan"
2.99e-19,1.48e-20,0.0007,0.0000333333333,20.944,0.0008,0.0000333333333,24.756,266.5,0.1,291.27,102417.9604,"Alex+Noah"
4.38e-19,1.02e-18,0.0001,0.0000333333333,2.664,0.0013,0.0000333333333,24.756,266.5,0.1,291.27,102417.9604,"Alex+Noah"
1.04e-18,1.47e-19,0.0009,0.0000333333333,8.2,0.00008,0.0000333333333,15.5,265.3,0.1,291.19,102457.957,"Alex+Noah"
2.94e-19,1.e-19,0.0003,0.0000333333333,8.4,0.0002,0.0000333333333,7.8,265.3,0.1,293.1359155,102404.6282,"Alex+Noah"
8.89e-19,1.99e-19,0.0005,0.0000333333333,6.9,0.0005,0.0000333333333,9.8,265.3,0.1,293.1359155,102404.6282,"Alex+Noah"
3.69e-19,5.78e-20,0.0004,0.0000333333333,15.3,0.0005,0.0000333333333,7.5,265.3,0.1,293.1359155,102404.6282,"Alex+Noah"
3.19e-19,1.33e-19,0.0003,0.0000333333333,9.2,0.0002,0.0000333333333,5.3,265.3,0.1,293.1359155,102404.6282,"Alex+Noah"
2.5e-19,1.66e-19,0.0001,0.0000333333333,6.8,0.0007,0.0000333333333,9.3,265.3,0.1,293.1359155,102404.6282,"Alex+Noah"
1.18e-19,3.9e-20,0.0001,0.0000333333333,13.835,0.0005,0.0000333333333,8.287,265.3,0.1,293.1359155,102404.6282,"Alex+Noah"
5.62e-19,1.31e-19,0.0004,0.0000333333333,9.647,0.0004,0.0000333333333,6.053,265.3,0.1,293.1359155,102404.6282,"Alex+Noah"
7.17e-19,2.75e-19,0.0003,0.0000333333333,7.2,0.0004,0.0000333333333,4.2,265.3,0.1,293.1359155,102404.6282,"Alex+Noah"
4.65e-19,2.07e-19,0.0003,0.0000333333333,9.7,0.0003,0.0000333333333,4,265.3,0.1,293.1359155,102404.6282,"Alex+Noah"
4.18e-19,1.62e-19,0.0003,0.0000333333333,9.8,0.0003,0.0000333333333,4.6,265.3,0.1,293.1359155,102404.6282,"Alex+Noah"
1.12e-18,7.33e-19,0.0003,0.0000333333333,3.9,0.0003,0.0000333333333,4.1,265.3,0.1,293.1359155,102404.6282,"Alex+Noah"
